"Utkonos", "Ящик Hausmann для хранения белья, 30*35*11см", 32500
"Komus", "Ящик для инструментов 16  (40,5х21,5х23см)", 60000

"Utkonos", "Контейнер Tommee Tippee для снеков и печенья", 45000
"Komus", "Контейнер пластиковый 532х400х141мм сплош/сплош черный (арт.306)", 21200

"Utkonos", "Крышка Бытпласт для холодильника и свч D 25см прозрачная", 7350
"Komus", "Крышка универсальная для ящиков 600х400х20мм (арт.503)", 22700

"Utkonos", "Аптечка Vitalfarm первой помощи, автомобильная", 40800
"Komus", "Аптечка для оказания первой помощи работникам", 108517

"Utkonos", "Бахилы Пелигрин низкие из полиэтилена одноразовые, 50 пар", 18600
"Komus", "Бахилы н/с, п/э особо прочн. 35мкр 50пар/уп. 2000пар/кор.", 9470

"Utkonos", "Перчатки резиновые с хлопковым напылением размер M", 5560
"Komus", "Перчатки медицинские хирургические, стерильные, латекс., опудр., ПАФ SFM (М, 7,5) 50пар/уп", 3164

"Utkonos", "Средство чистящее для унитаза Domestos Ультра сила "Эксперт Сила 7", 1000мл", 19400
"Komus", "Средство для сантехники DOMESTOS жидкое 1000мл", 17260

"Utkonos", "Средство чистящее универсальное Domestos Хвойная свежесть 500мл", 10200
"Komus", "Средство для сантехники DOMESTOS жидкое 500мл", 10033

"Utkonos", "Средство чистящее Comet "Лимон" для унитаза 750мл", 16000
"Komus", "Средство для сантехники COMET гель 750мл", 18957

"Utkonos", "Средство Cillit bril для удаления известкового налета и ржавчины 450мл", 19000
"Komus", "Средство для сантехники CILLIT Magic 450мл", 15116

"Utkonos", "Швабра Vigar "Frida"", 110000
"Komus", "Швабра для мытья пола (деревянная, с ручкой 130см)", 4998

"Utkonos", "Губки для посуды Цирлих Манирлих "Кухоньчик СУПЕРКЛАСС", 2шт", 4220
"Komus", "Губки для мытья посуды абразивные, круглые 2 шт d=9,5см, с выемкой для держателя (арт.272217)", 5179

"Utkonos", "Полотенца бумажные Kleenex Decor 2-х слойные 4 рулона", 19600
"Komus", "Полотенца бумажные однослойные белые (6 рулонов)", 105900

"Utkonos", "Держатель LP в автомобиль универсальный 12*20см", 14900
"Komus", "Держатель для туалетной бумаги LP Jumbo Maxi D00001 синий пласт.(бум.62210,", 113988

"Utkonos", "Скатерть Niklen кружевная овальная бежевая 137х180см", 35800
"Komus", "Скатерть в рулоне (120см х 15м, белая, ламинированная)", 178700

"Utkonos", "Дозатор Tatkraft Repose Blue для жидкого мыла", 80600
"Komus", "Дозатор для жидкого мыла", 40124

"Utkonos", "Набор для похода в баню женский (сумочка, колпак, рукавица, коврик)", 53400
"Komus", "Набор чайный «Ланч» (кружка с ложкой, бело-зеленая)", 16610

"Utkonos", "Контейнер Phibo для чеснока размер: 95*92*70см", 6000
"Komus", "Контейнер пластиковый Phibo для лимона", 6900

"Utkonos", "Набор Пелигрин "Возьми с собой в роддом" в сумке", 136000
"Komus", "Набор для специй на металлической подставке 2 предмета.", 18999

"Utkonos", "Емкость Tescoma Club для сахара или тертого сыра", 58800
"Komus", "Емкость для пепла прозрачная (стекло; 8,35см)", 3395

"Utkonos", "Поднос "Британия" на подушке, 42*30*10см", 43700
"Komus", "Поднос прямоугольный 470х330 мм коричневый.", 9239

"Utkonos", "Клей Супер Момент для обуви, 3г", 12900
"Komus", "Клей Момент Супер Гель 3 г", 7419

"Utkonos", "Лопата BoyScout складная металлическая в чехле", 53000
"Komus", "Лопата совковая без черенка, с ребром жесткости", 12200

"Utkonos", "Совок Scotch-Brite для мусора", 14900
"Komus", "Совок для мусора с металлическим черенком", 27000

"Utkonos", "Ведро Vigar "Ladybug", 12л", 135000
"Komus", "Ведро 12л оцинкованное", 12349

"Utkonos", "Комплект белья Пелигрин послеродовой", 20900
"Komus", "Комплект (совок+щетка на ручке, длина 80см)", 24302

"Utkonos", "Комплект Arina by Charmante GP/GM0011А майка + трусы для девочки белый 104-110", 30200
"Komus", "Комплект для уборки (совок с крышкой+щетка 25см на алюм.ручке 75см)", 84828

"Utkonos", "Совок York Prestige", 11400
"Komus", "Совок металлический ручка 40 см", 7639

"Utkonos", "Тряпка Arix для пола текстурированная прошитая, 50*70см х/б", 14000
"Komus", "Тряпка для пола (70х80 см, х/б)", 3181

"Utkonos", "Тряпка Paclan для мытья полов 50*60см", 7070
"Komus", "Тряпка для пола микрофибра 50Х60см Paclan", 10085

"Utkonos", "Насадка Leifheit "Twister" запасная для влажной уборки", 110500
"Komus", "Насадка для швабры-флаундера 40х11см, микрофибра (для арт.144349,144350,34573,50383)", 24600

"Utkonos", "Насадка Fackelmann для бутылки с колпачком", 21000
"Komus", "Насадка для швабры 40х11см, хлопок (для арт.144349,144350,34573,50383)", 25200

"Utkonos", "Насадка для мопа York Prestige из микрофибры", 34200
"Komus", "Насадка для мытья пола - веревочный МОП (хлопок)", 6308

"Utkonos", "Щетка-утюжок York Prestige", 24100
"Komus", "Щетка-утюжок д/бытовых нужд 14х6х4см.", 5124

"Utkonos", "Комплект Arina by Charmante GP/GM0014В майка на тонких бретелях + трусы для девочки розовый 104-110", 26500
"Komus", "Комплект для мытья окон (губка+резиновый сгон 25 см, ручка телескопическая 130 см)", 28256

"Utkonos", "Ершик Курносики для бутылочек и сосок", 6670
"Komus", "Ершик д/туалета с подставкой (мини) пластик", 6840

"Utkonos", "Губка Babyline "Алоэ Вера" натуральная детская для мытья и массажа с первых дней жизни", 11200
"Komus", "Губка абразивная круглая сменная (арт.272218) с держателем 300х95х50мм", 5736

"Utkonos", "Салфетка Bonita для кухни синяя 30*45см", 7910
"Komus", "Салфетка хозяйственная универсальная, микрофибра, 30х30см", 4327

"Utkonos", "Салфетка Paclan Micro 2в1 для ванной, из микрофибры 30*30см розовая", 9470
